Crash ID,Crash Severity,Crash Time,Day of Week,Manner of Collision,Speed Limit,Surface Condition,Surface Type,Surface Width,Weather Condition,Vehicle Body Style,Person Age,Person Alcohol Result,Person Drug Test Result,Person Ethnicity,Person Gender,y
19618910,C - POSSIBLE INJURY,10:31:00,THURSDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,45,1 - DRY,No Data,No Data,2 - CLOUDY,SV - SPORT UTILITY VEHICLE,9,No Data,No Data,W - WHITE,1 - MALE,42
19529624,N - NOT INJURED,11:31:00,SUNDAY,ANGLE - BOTH GOING STRAIGHT,50,1 - DRY,No Data,No Data,2 - CLOUDY,"P4 - PASSENGER CAR, 4-DOOR",39,No Data,97 - NOT APPLICABLE,H - HISPANIC,1 - MALE,49
19636629,C - POSSIBLE INJURY,14:58:00,SUNDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,45,1 - DRY,No Data,,1 - CLEAR,SV - SPORT UTILITY VEHICLE,17,No Data,97 - NOT APPLICABLE,W - WHITE,2 - FEMALE,61
19506556,N - NOT INJURED,08:00:00,MONDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,70,1 - DRY,No Data,48,1 - CLEAR,,27,No Data,97 - NOT APPLICABLE,,2 - FEMALE,10
19554876,N - NOT INJURED,18:37:00,WEDNESDAY,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,35,1 - DRY,No Data,No Data,1 - CLEAR,SV - SPORT UTILITY VEHICLE,21,No Data,No Data,W - WHITE,2 - FEMALE,53
19713174,N - NOT INJURED,,FRIDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,50,1 - DRY,No Data,No Data,1 - CLEAR,PK - PICKUP,35,No Data,97 - NOT APPLICABLE,H - HISPANIC,1 - MALE,18
19474686,N - NOT INJURED,10:00:00,TUESDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,35,1 - DRY,No Data,No Data,2 - CLOUDY,"P4 - PASSENGER CAR, 4-DOOR",26,No Data,97 - NOT APPLICABLE,B - BLACK,1 - MALE,70
19660199,N - NOT INJURED,17:50:00,SUNDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,30,1 - DRY,No Data,No Data,1 - CLEAR,PK - PICKUP,7,No Data,No Data,,2 - FEMALE,50
19656212,N - NOT INJURED,,FRIDAY,OPPOSITE DIRECTION - BOTH GOING STRAIGHT,55,1 - DRY,No Data,22,1 - CLEAR,TT - TRUCK TRACTOR,47,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,117
19568276,C - POSSIBLE INJURY,10:24:00,FRIDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,70,1 - DRY,No Data,72,1 - CLEAR,PK - PICKUP,57,,97 - NOT APPLICABLE,W - WHITE,1 - MALE,30
19502988,N - NOT INJURED,18:47:00,THURSDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,30,1 - DRY,No Data,No Data,1 - CLEAR,SV - SPORT UTILITY VEHICLE,28,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,59
19749601,B - SUSPECTED MINOR INJURY,12:16:00,SUNDAY,ANGLE - ONE STRAIGHT-ONE LEFT TURN,40,1 - DRY,No Data,No Data,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",29,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,34
19687264,N - NOT INJURED,21:53:00,SATURDAY,ONE MOTOR VEHICLE - TURNING LEFT,45,1 - DRY,No Data,48,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",25,No Data,97 - NOT APPLICABLE,A - ASIAN,2 - FEMALE,39
19728786,N - NOT INJURED,07:32:00,,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,60,1 - DRY,No Data,72,1 - CLEAR,,59,No Data,No Data,W - WHITE,1 - MALE,88
19689607,N - NOT INJURED,15:42:00,FRIDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,70,1 - DRY,No Data,48,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",51,No Data,,H - HISPANIC,1 - MALE,175
19767619,B - SUSPECTED MINOR INJURY,21:15:00,FRIDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,50,2 - WET,No Data,72,3 - RAIN,"P4 - PASSENGER CAR, 4-DOOR",16,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,41
19653253,N - NOT INJURED,,FRIDAY,ANGLE - BOTH GOING STRAIGHT,10,1 - DRY,No Data,No Data,1 - CLEAR,SV - SPORT UTILITY VEHICLE,55,No Data,97 - NOT APPLICABLE,H - HISPANIC,1 - MALE,42
19570281,N - NOT INJURED,21:49:00,SUNDAY,ANGLE - BOTH GOING STRAIGHT,30,1 - DRY,No Data,No Data,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",,No Data,97 - NOT APPLICABLE,,1 - MALE,52
19560255,N - NOT INJURED,09:56:00,TUESDAY,SAME DIRECTION - BOTH RIGHT TURN,55,1 - DRY,No Data,72,1 - CLEAR,SV - SPORT UTILITY VEHICLE,51,No Data,97 - NOT APPLICABLE,,1 - MALE,39
19671344,N - NOT INJURED,17:01:00,TUESDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,50,1 - DRY,No Data,No Data,,PK - PICKUP,2,No Data,No Data,W - WHITE,1 - MALE,58
19681563,B - SUSPECTED MINOR INJURY,13:34:00,TUESDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,45,1 - DRY,No Data,No Data,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",34,,97 - NOT APPLICABLE,B - BLACK,2 - FEMALE,27
19752510,N - NOT INJURED,18:23:00,TUESDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,30,1 - DRY,No Data,88,1 - CLEAR,TR - TRUCK,21,No Data,No Data,H - HISPANIC,1 - MALE,27
19750897,C - POSSIBLE INJURY,13:42:00,SUNDAY,ANGLE - BOTH GOING STRAIGHT,40,1 - DRY,No Data,No Data,2 - CLOUDY,,,No Data,No Data,B - BLACK,,75
19631492,N - NOT INJURED,17:15:00,SUNDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,35,1 - DRY,No Data,No Data,1 - CLEAR,SV - SPORT UTILITY VEHICLE,32,No Data,97 - NOT APPLICABLE,H - HISPANIC,2 - FEMALE,30
19469008,C - POSSIBLE INJURY,,,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,70,1 - DRY,No Data,72,,"P4 - PASSENGER CAR, 4-DOOR",31,,97 - NOT APPLICABLE,H - HISPANIC,1 - MALE,53
19614573,N - NOT INJURED,10:05:00,THURSDAY,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,30,1 - DRY,No Data,No Data,1 - CLEAR,TR - TRUCK,49,No Data,97 - NOT APPLICABLE,H - HISPANIC,2 - FEMALE,18
19602176,B - SUSPECTED MINOR INJURY,07:54:00,WEDNESDAY,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,45,1 - DRY,No Data,No Data,2 - CLOUDY,PK - PICKUP,39,No Data,97 - NOT APPLICABLE,,1 - MALE,42
19630213,N - NOT INJURED,17:05:00,,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,35,1 - DRY,No Data,44,,SV - SPORT UTILITY VEHICLE,52,No Data,No Data,W - WHITE,1 - MALE,58
19583788,B - SUSPECTED MINOR INJURY,12:13:00,FRIDAY,ANGLE - BOTH GOING STRAIGHT,30,1 - DRY,No Data,,1 - CLEAR,SV - SPORT UTILITY VEHICLE,55,No Data,97 - NOT APPLICABLE,W - WHITE,2 - FEMALE,32
19487828,C - POSSIBLE INJURY,,,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,50,1 - DRY,No Data,64,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",,No Data,97 - NOT APPLICABLE,B - BLACK,2 - FEMALE,51
19558978,B - SUSPECTED MINOR INJURY,16:49:00,MONDAY,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,30,1 - DRY,No Data,No Data,1 - CLEAR,,19,No Data,97 - NOT APPLICABLE,B - BLACK,2 - FEMALE,70
19492847,N - NOT INJURED,07:49:00,FRIDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,50,1 - DRY,No Data,72,1 - CLEAR,SV - SPORT UTILITY VEHICLE,31,No Data,97 - NOT APPLICABLE,W - WHITE,2 - FEMALE,71
19749557,C - POSSIBLE INJURY,08:10:00,FRIDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,45,1 - DRY,No Data,No Data,1 - CLEAR,SV - SPORT UTILITY VEHICLE,12,No Data,No Data,W - WHITE,2 - FEMALE,15
19753812,N - NOT INJURED,08:12:00,TUESDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,70,1 - DRY,No Data,No Data,2 - CLOUDY,"P4 - PASSENGER CAR, 4-DOOR",28,No Data,,,1 - MALE,56
19492822,N - NOT INJURED,17:28:00,TUESDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,40,1 - DRY,No Data,No Data,1 - CLEAR,"P2 - PASSENGER CAR, 2-DOOR",18,,No Data,W - WHITE,1 - MALE,50
19670280,N - NOT INJURED,20:56:00,THURSDAY,ANGLE - ONE STRAIGHT-ONE LEFT TURN,70,1 - DRY,No Data,52,,PK - PICKUP,60,,97 - NOT APPLICABLE,W - WHITE,2 - FEMALE,64
19666550,C - POSSIBLE INJURY,22:45:00,FRIDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,35,1 - DRY,No Data,No Data,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",25,No Data,,,1 - MALE,55
19632137,N - NOT INJURED,01:14:00,TUESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,30,2 - WET,No Data,No Data,2 - CLOUDY,SV - SPORT UTILITY VEHICLE,37,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,33
19492110,N - NOT INJURED,22:33:00,SATURDAY,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,45,1 - DRY,No Data,50,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,79
19614828,B - SUSPECTED MINOR INJURY,18:04:00,THURSDAY,ANGLE - ONE STRAIGHT-ONE LEFT TURN,50,1 - DRY,No Data,64,2 - CLOUDY,"P4 - PASSENGER CAR, 4-DOOR",30,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,53
19528377,C - POSSIBLE INJURY,11:31:00,TUESDAY,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,35,1 - DRY,No Data,No Data,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",2,No Data,No Data,H - HISPANIC,1 - MALE,59
19514198,N - NOT INJURED,17:30:00,WEDNESDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,50,2 - WET,No Data,No Data,2 - CLOUDY,,38,No Data,No Data,H - HISPANIC,1 - MALE,51
19671352,N - NOT INJURED,11:40:00,SUNDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,45,1 - DRY,No Data,74,1 - CLEAR,SV - SPORT UTILITY VEHICLE,25,,97 - NOT APPLICABLE,H - HISPANIC,1 - MALE,40
19678203,C - POSSIBLE INJURY,,MONDAY,ONE MOTOR VEHICLE - TURNING LEFT,50,1 - DRY,No Data,72,1 - CLEAR,SV - SPORT UTILITY VEHICLE,65,No Data,97 - NOT APPLICABLE,W - WHITE,2 - FEMALE,15
19480258,B - SUSPECTED MINOR INJURY,15:47:00,FRIDAY,ANGLE - ONE STRAIGHT-ONE RIGHT TURN,45,1 - DRY,No Data,50,1 - CLEAR,PK - PICKUP,,No Data,97 - NOT APPLICABLE,W - WHITE,,29
19521088,N - NOT INJURED,08:08:00,TUESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,20,1 - DRY,No Data,No Data,1 - CLEAR,No Data,15,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,67
19731276,N - NOT INJURED,14:37:00,SUNDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,50,1 - DRY,No Data,48,1 - CLEAR,SV - SPORT UTILITY VEHICLE,18,,97 - NOT APPLICABLE,,2 - FEMALE,53
19584156,N - NOT INJURED,13:08:00,,ANGLE - ONE STRAIGHT-ONE RIGHT TURN,55,1 - DRY,No Data,24,1 - CLEAR,SV - SPORT UTILITY VEHICLE,44,,97 - NOT APPLICABLE,B - BLACK,1 - MALE,32
19760756,N - NOT INJURED,11:40:00,FRIDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,60,1 - DRY,No Data,24,2 - CLOUDY,"P4 - PASSENGER CAR, 4-DOOR",27,No Data,97 - NOT APPLICABLE,W - WHITE,2 - FEMALE,45
19640297,N - NOT INJURED,,TUESDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,75,2 - WET,No Data,48,3 - RAIN,"P4 - PASSENGER CAR, 4-DOOR",16,No Data,No Data,W - WHITE,2 - FEMALE,60
19739435,N - NOT INJURED,14:00:00,FRIDAY,ANGLE - BOTH GOING STRAIGHT,45,1 - DRY,No Data,No Data,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",,No Data,97 - NOT APPLICABLE,W - WHITE,2 - FEMALE,47
19489955,N - NOT INJURED,09:13:00,FRIDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,45,1 - DRY,No Data,48,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",19,,97 - NOT APPLICABLE,W - WHITE,,44
19752776,N - NOT INJURED,21:37:00,FRIDAY,ANGLE - BOTH LEFT TURN,40,2 - WET,No Data,72,,"P4 - PASSENGER CAR, 4-DOOR",43,,97 - NOT APPLICABLE,A - ASIAN,2 - FEMALE,46
19759708,N - NOT INJURED,14:32:00,SATURDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,70,1 - DRY,No Data,,1 - CLEAR,,14,No Data,No Data,W - WHITE,1 - MALE,29
19556654,N - NOT INJURED,15:08:00,SUNDAY,ANGLE - ONE STRAIGHT-ONE LEFT TURN,55,1 - DRY,No Data,24,1 - CLEAR,PK - PICKUP,23,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,17
19634913,N - NOT INJURED,09:28:00,TUESDAY,ANGLE - ONE STRAIGHT-ONE RIGHT TURN,40,1 - DRY,No Data,No Data,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",66,No Data,97 - NOT APPLICABLE,W - WHITE,2 - FEMALE,62
19517870,N - NOT INJURED,19:35:00,SUNDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,25,1 - DRY,No Data,No Data,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",16,No Data,No Data,H - HISPANIC,2 - FEMALE,25
19511510,N - NOT INJURED,10:37:00,SATURDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,70,1 - DRY,No Data,72,1 - CLEAR,PK - PICKUP,30,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,103
19708117,N - NOT INJURED,00:11:00,FRIDAY,ANGLE - ONE STRAIGHT-ONE RIGHT TURN,45,1 - DRY,No Data,44,1 - CLEAR,,21,No Data,No Data,W - WHITE,1 - MALE,59
19688082,C - POSSIBLE INJURY,00:16:00,SUNDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,50,1 - DRY,No Data,48,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",19,No Data,97 - NOT APPLICABLE,W - WHITE,,112
19535869,N - NOT INJURED,18:31:00,,ANGLE - ONE STRAIGHT-ONE LEFT TURN,35,1 - DRY,No Data,No Data,,"P4 - PASSENGER CAR, 4-DOOR",,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,41
19548851,K - FATAL INJURY,05:39:00,SUNDAY,OPPOSITE DIRECTION - BOTH GOING STRAIGHT,65,1 - DRY,No Data,72,1 - CLEAR,PK - PICKUP,24,1 - POSITIVE,2 - NEGATIVE,H - HISPANIC,1 - MALE,201
19679492,N - NOT INJURED,18:25:00,SATURDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,25,1 - DRY,No Data,No Data,1 - CLEAR,SV - SPORT UTILITY VEHICLE,17,No Data,97 - NOT APPLICABLE,,2 - FEMALE,61
19761461,N - NOT INJURED,20:04:00,MONDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,55,1 - DRY,No Data,64,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",19,No Data,97 - NOT APPLICABLE,W - WHITE,2 - FEMALE,40
19475914,N - NOT INJURED,17:22:00,SUNDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,50,2 - WET,No Data,64,3 - RAIN,"P4 - PASSENGER CAR, 4-DOOR",28,No Data,97 - NOT APPLICABLE,A - ASIAN,1 - MALE,39
19523587,N - NOT INJURED,08:00:00,TUESDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,35,1 - DRY,No Data,No Data,1 - CLEAR,,3,No Data,No Data,B - BLACK,,60
19713736,N - NOT INJURED,02:28:00,SATURDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,50,1 - DRY,No Data,24,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",19,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,152
19681370,N - NOT INJURED,17:35:00,WEDNESDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,55,1 - DRY,No Data,No Data,1 - CLEAR,VN - VAN,24,,97 - NOT APPLICABLE,H - HISPANIC,1 - MALE,55
19726756,N - NOT INJURED,14:15:00,MONDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,35,1 - DRY,No Data,67,,"P4 - PASSENGER CAR, 4-DOOR",41,No Data,No Data,A - ASIAN,2 - FEMALE,32
19588942,N - NOT INJURED,15:49:00,WEDNESDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,70,1 - DRY,No Data,72,,,23,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,41
19663903,N - NOT INJURED,06:52:00,SUNDAY,ONE MOTOR VEHICLE - OTHER,30,1 - DRY,No Data,No Data,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",46,No Data,97 - NOT APPLICABLE,W - WHITE,2 - FEMALE,38
19547757,C - POSSIBLE INJURY,22:14:00,,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,70,2 - WET,No Data,48,3 - RAIN,PK - PICKUP,13,No Data,No Data,H - HISPANIC,1 - MALE,77
19617074,N - NOT INJURED,00:21:00,,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,35,1 - DRY,No Data,No Data,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",,No Data,97 - NOT APPLICABLE,B - BLACK,2 - FEMALE,41
19725082,B - SUSPECTED MINOR INJURY,17:25:00,THURSDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,70,1 - DRY,No Data,48,1 - CLEAR,PK - PICKUP,27,No Data,,W - WHITE,2 - FEMALE,45
19711098,N - NOT INJURED,18:55:00,,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,40,1 - DRY,No Data,72,1 - CLEAR,,21,No Data,97 - NOT APPLICABLE,B - BLACK,2 - FEMALE,47
19731589,N - NOT INJURED,15:16:00,WEDNESDAY,ANGLE - BOTH GOING STRAIGHT,45,1 - DRY,No Data,No Data,1 - CLEAR,SV - SPORT UTILITY VEHICLE,34,No Data,No Data,W - WHITE,1 - MALE,57
19477539,N - NOT INJURED,23:00:00,WEDNESDAY,ANGLE - BOTH GOING STRAIGHT,40,1 - DRY,No Data,No Data,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",19,No Data,No Data,H - HISPANIC,2 - FEMALE,58
19718601,B - SUSPECTED MINOR INJURY,,,ANGLE - ONE STRAIGHT-ONE LEFT TURN,55,1 - DRY,No Data,22,1 - CLEAR,PK - PICKUP,53,No Data,97 - NOT APPLICABLE,H - HISPANIC,1 - MALE,32
19696128,N - NOT INJURED,16:08:00,FRIDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,50,1 - DRY,No Data,48,1 - CLEAR,"P2 - PASSENGER CAR, 2-DOOR",23,No Data,97 - NOT APPLICABLE,H - HISPANIC,1 - MALE,20
19725135,N - NOT INJURED,08:39:00,MONDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,50,1 - DRY,No Data,24,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",23,No Data,97 - NOT APPLICABLE,98 - OTHER,2 - FEMALE,51
19755780,A - SUSPECTED SERIOUS INJURY,22:45:00,WEDNESDAY,ANGLE - ONE STRAIGHT-ONE RIGHT TURN,45,2 - WET,No Data,No Data,3 - RAIN,,20,No Data,97 - NOT APPLICABLE,A - ASIAN,1 - MALE,41
19485425,B - SUSPECTED MINOR INJURY,13:16:00,FRIDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,45,1 - DRY,No Data,No Data,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",18,No Data,97 - NOT APPLICABLE,W - WHITE,2 - FEMALE,44
19724540,B - SUSPECTED MINOR INJURY,21:00:00,FRIDAY,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,35,1 - DRY,No Data,No Data,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",42,No Data,,,2 - FEMALE,39
19619824,C - POSSIBLE INJURY,13:35:00,MONDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,50,1 - DRY,No Data,72,1 - CLEAR,VN - VAN,2,No Data,No Data,W - WHITE,2 - FEMALE,13
19680295,C - POSSIBLE INJURY,07:49:00,MONDAY,ANGLE - BOTH GOING STRAIGHT,45,1 - DRY,No Data,,1 - CLEAR,VN - VAN,39,No Data,,,1 - MALE,33
19602176,B - SUSPECTED MINOR INJURY,07:54:00,WEDNESDAY,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,45,1 - DRY,No Data,No Data,2 - CLOUDY,"P4 - PASSENGER CAR, 4-DOOR",,No Data,No Data,W - WHITE,2 - FEMALE,42
19477532,C - POSSIBLE INJURY,20:25:00,THURSDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,40,1 - DRY,No Data,72,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",37,No Data,97 - NOT APPLICABLE,B - BLACK,1 - MALE,48
19689292,B - SUSPECTED MINOR INJURY,06:52:00,THURSDAY,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,45,1 - DRY,No Data,,,,19,No Data,97 - NOT APPLICABLE,B - BLACK,2 - FEMALE,80
19693517,N - NOT INJURED,21:26:00,SATURDAY,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,45,1 - DRY,No Data,72,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",16,No Data,No Data,B - BLACK,1 - MALE,37
19642109,N - NOT INJURED,16:30:00,FRIDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,50,1 - DRY,No Data,48,1 - CLEAR,PK - PICKUP,28,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,48
19496672,N - NOT INJURED,14:13:00,TUESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,30,1 - DRY,No Data,No Data,2 - CLOUDY,TT - TRUCK TRACTOR,44,,97 - NOT APPLICABLE,H - HISPANIC,1 - MALE,146
19491084,B - SUSPECTED MINOR INJURY,14:44:00,FRIDAY,ANGLE - BOTH GOING STRAIGHT,45,1 - DRY,No Data,72,1 - CLEAR,PK - PICKUP,49,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,37
19478850,C - POSSIBLE INJURY,15:05:00,SUNDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,50,1 - DRY,No Data,24,1 - CLEAR,VN - VAN,,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,49
19693345,N - NOT INJURED,11:00:00,TUESDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,50,1 - DRY,No Data,64,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,150
19528083,N - NOT INJURED,21:29:00,FRIDAY,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,35,1 - DRY,No Data,No Data,,"P4 - PASSENGER CAR, 4-DOOR",,No Data,No Data,,,9
19703120,A - SUSPECTED SERIOUS INJURY,05:32:00,MONDAY,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,40,1 - DRY,No Data,No Data,1 - CLEAR,TT - TRUCK TRACTOR,66,No Data,97 - NOT APPLICABLE,H - HISPANIC,1 - MALE,365
19621104,N - NOT INJURED,11:00:00,TUESDAY,ANGLE - BOTH GOING STRAIGHT,60,1 - DRY,No Data,72,1 - CLEAR,PK - PICKUP,10,No Data,,I - AMER. INDIAN/ALASKAN NATIVE,2 - FEMALE,60
19713061,N - NOT INJURED,18:45:00,,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,50,1 - DRY,No Data,64,1 - CLEAR,VN - VAN,43,No Data,No Data,H - HISPANIC,1 - MALE,58
19598079,N - NOT INJURED,09:55:00,FRIDAY,ANGLE - BOTH GOING STRAIGHT,30,1 - DRY,No Data,No Data,1 - CLEAR,SV - SPORT UTILITY VEHICLE,12,No Data,,W - WHITE,2 - FEMALE,60
19746400,C - POSSIBLE INJURY,15:56:00,THURSDAY,SAME DIRECTION - ONE STRAIGHT-ONE RIGHT TURN,45,1 - DRY,No Data,72,1 - CLEAR,BU - BUS,12,,No Data,,,115
19570887,N - NOT INJURED,17:48:00,WEDNESDAY,ANGLE - BOTH GOING STRAIGHT,30,1 - DRY,No Data,No Data,,"P4 - PASSENGER CAR, 4-DOOR",42,No Data,,B - BLACK,1 - MALE,48
19734258,N - NOT INJURED,19:43:00,FRIDAY,SAME DIRECTION - ONE STRAIGHT-ONE LEFT TURN,50,1 - DRY,No Data,,1 - CLEAR,,60,No Data,97 - NOT APPLICABLE,H - HISPANIC,1 - MALE,29
19678913,N - NOT INJURED,12:54:00,SATURDAY,ANGLE - ONE STRAIGHT-ONE LEFT TURN,50,1 - DRY,No Data,,,,19,No Data,97 - NOT APPLICABLE,W - WHITE,2 - FEMALE,50
19726687,N - NOT INJURED,13:01:00,SATURDAY,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,45,1 - DRY,No Data,66,,PK - PICKUP,27,No Data,No Data,,2 - FEMALE,34
19585413,N - NOT INJURED,16:00:00,WEDNESDAY,ANGLE - ONE STRAIGHT-ONE LEFT TURN,60,1 - DRY,No Data,24,1 - CLEAR,SV - SPORT UTILITY VEHICLE,20,No Data,97 - NOT APPLICABLE,H - HISPANIC,1 - MALE,87
19511426,N - NOT INJURED,,WEDNESDAY,ANGLE - BOTH RIGHT TURN,50,2 - WET,No Data,72,3 - RAIN,"P4 - PASSENGER CAR, 4-DOOR",41,No Data,97 - NOT APPLICABLE,H - HISPANIC,2 - FEMALE,88
19528456,N - NOT INJURED,11:12:00,SATURDAY,ANGLE - ONE STRAIGHT-ONE RIGHT TURN,45,1 - DRY,No Data,72,1 - CLEAR,SV - SPORT UTILITY VEHICLE,1,No Data,No Data,,2 - FEMALE,29
